  INFO root [2019-09-03 15:32:25,580] - 
 DEBUG root [2019-09-21 14:44:34,519] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-09-21 14:44:34,821] - ThreadPool::destroy(): waiting for thread(2)[0x82e0d8,0x82dcc8,], try=1
 DEBUG root [2019-09-21 14:44:35,223] - TPThread::~TPThread(): 0x82e0d8
 DEBUG root [2019-09-21 14:44:35,223] - TPThread::~TPThread(): 0x82dcc8
 DEBUG root [2019-09-21 14:44:35,223] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-09-21 14:44:35,234] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-09-21 14:44:35,234] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 14:44:35,235] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 14:44:35,235] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 14:44:35,235] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 14:44:35,235] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 14:44:35,235] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 14:44:35,235] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-09-21 14:44:35,235] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-09-21 14:44:36,236] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-09-21 15:36:18,491] - 
  INFO root [2019-09-21 15:36:18,492] - -----------------------------------------------------------------------------------------


  INFO root [2019-09-21 15:36:18,492] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-09-21 15:36:18,492] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/BattleOfBalls_assets/;D:/kbengine/BattleOfBalls_assets/scripts/;D:/kbengine/BattleOfBalls_assets/res/
  INFO root [2019-09-21 15:36:18,493] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-09-21 15:36:18,503] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 10.15.26.195 ( 10.15.26.195:55740 )
  INFO root [2019-09-21 15:36:18,504] - NetworkInterface::initialize(INTERNAL-TCP): address 10.15.26.195:55740, SOMAXCONN=5.
  INFO root [2019-09-21 15:36:18,511] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 8028 ----
  INFO root [2019-09-21 15:36:18,511] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-09-21 15:36:18,512] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-09-21 15:36:18,512] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-09-21 15:36:18,705] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-09-21 15:36:18,706] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-09-21 15:36:19,341] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-09-21 15:36:19,342] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-09-21 15:36:19,343] - ClientSDK::writeEngineMessagesModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-09-21 15:36:19,349] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-09-21 15:36:19,352] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-09-21 15:36:19,353] - ClientSDK::writeEntityDefsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-09-21 15:36:19,356] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-09-21 15:36:19,358] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-09-21 15:36:19,358] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-09-21 15:36:19,361] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-09-21 15:36:19,362] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-09-21 15:36:19,362] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-09-21 15:36:19,363] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-09-21 15:36:19,364] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-09-21 15:36:19,364] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-09-21 15:36:19,365] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-09-21 15:36:19,366] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-09-21 15:36:19,366] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Food
 DEBUG root [2019-09-21 15:36:19,367] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FoodBase.cs
 DEBUG root [2019-09-21 15:36:19,368] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFoodBase.cs
 DEBUG root [2019-09-21 15:36:19,368] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Smash
 DEBUG root [2019-09-21 15:36:19,370] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/SmashBase.cs
 DEBUG root [2019-09-21 15:36:19,371] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallSmashBase.cs
  INFO root [2019-09-21 15:36:19,386] - Script::uninstall(): is successfully!
 DEBUG root [2019-09-21 15:36:19,386] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-09-21 15:36:19,687] - ThreadPool::destroy(): waiting for thread(2)[0xdd77c8,0xdd7760,], try=1
 DEBUG root [2019-09-21 15:36:20,088] - TPThread::~TPThread(): 0xdd77c8
 DEBUG root [2019-09-21 15:36:20,088] - TPThread::~TPThread(): 0xdd7760
 DEBUG root [2019-09-21 15:36:20,089] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-09-21 15:36:20,100] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-09-21 15:36:20,100] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 15:36:20,100] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 15:36:20,100] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 15:36:20,101] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 15:36:20,101] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 15:36:20,101] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-09-21 15:36:20,101] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-09-21 15:36:20,101] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-09-21 15:36:21,102] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-09-26 10:14:48,767] - 
  INFO root [2019-09-26 10:14:48,780] - -----------------------------------------------------------------------------------------


  INFO root [2019-09-26 10:14:48,782] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-09-26 10:14:48,782] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/BattleOfBalls_assets/;D:/kbengine/BattleOfBalls_assets/scripts/;D:/kbengine/BattleOfBalls_assets/res/
  INFO root [2019-09-26 10:14:48,782] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-09-26 10:14:48,796] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 10.15.76.77 ( 10.15.76.77:52829 )
  INFO root [2019-09-26 10:14:48,796] - NetworkInterface::initialize(INTERNAL-TCP): address 10.15.76.77:52829, SOMAXCONN=5.
  INFO root [2019-09-26 10:14:48,815] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 10592 ----
  INFO root [2019-09-26 10:14:48,816] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-09-26 10:14:48,821] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-09-26 10:14:48,822] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-09-26 10:14:49,034] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-09-26 10:14:49,034] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-09-26 10:14:50,084] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-09-26 10:14:50,111] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-09-26 10:14:50,112] - ClientSDK::writeEngineMessagesModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-09-26 10:14:50,124] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-09-26 10:14:50,127] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-09-26 10:14:50,127] - ClientSDK::writeEntityDefsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-09-26 10:14:50,132] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-09-26 10:14:50,134] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-09-26 10:14:50,134] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-09-26 10:14:50,138] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-09-26 10:14:50,139] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-09-26 10:14:50,140] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-09-26 10:14:50,141] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-09-26 10:14:50,141] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-09-26 10:14:50,141] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-09-26 10:14:50,143] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-09-26 10:14:50,143] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-09-26 10:14:50,144] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Food
 DEBUG root [2019-09-26 10:14:50,145] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FoodBase.cs
 DEBUG root [2019-09-26 10:14:50,146] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFoodBase.cs
 DEBUG root [2019-09-26 10:14:50,146] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Smash
 DEBUG root [2019-09-26 10:14:50,147] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/SmashBase.cs
 DEBUG root [2019-09-26 10:14:50,148] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallSmashBase.cs
  INFO root [2019-09-26 10:14:50,197] - Script::uninstall(): is successfully!
 DEBUG root [2019-09-26 10:14:50,198] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-09-26 10:14:50,498] - ThreadPool::destroy(): waiting for thread(2)[0x1e2e7e8,0x1e2e8b8,], try=1
 DEBUG root [2019-09-26 10:14:50,902] - TPThread::~TPThread(): 0x1e2e7e8
 DEBUG root [2019-09-26 10:14:50,902] - TPThread::~TPThread(): 0x1e2e8b8
 DEBUG root [2019-09-26 10:14:50,902] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-09-26 10:14:50,993] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-09-26 10:14:50,993] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-09-26 10:14:50,993] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-26 10:14:50,994] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-26 10:14:50,994] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-09-26 10:14:50,994] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-09-26 10:14:50,994] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-09-26 10:14:50,994] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-09-26 10:14:50,994] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-09-26 10:14:52,013] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-09-30 15:36:00,938] - 
  INFO root [2019-09-30 15:36:00,953] - -----------------------------------------------------------------------------------------


  INFO root [2019-09-30 15:36:00,973] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-09-30 15:36:00,973] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/BattleOfBalls_assets/;D:/kbengine/BattleOfBalls_assets/scripts/;D:/kbengine/BattleOfBalls_assets/res/
  INFO root [2019-09-30 15:36:00,973] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-09-30 15:36:00,986] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.43.114 ( 192.168.43.114:65485 )
  INFO root [2019-09-30 15:36:00,987] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.43.114:65485, SOMAXCONN=5.
  INFO root [2019-09-30 15:36:01,004] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 16704 ----
  INFO root [2019-09-30 15:36:01,004] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-09-30 15:36:01,010] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-09-30 15:36:01,010] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-09-30 15:36:01,223] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-09-30 15:36:01,223] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-09-30 15:36:02,165] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-09-30 15:36:02,175] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-09-30 15:36:02,175] - ClientSDK::writeEngineMessagesModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-09-30 15:36:02,187] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-09-30 15:36:02,189] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-09-30 15:36:02,190] - ClientSDK::writeEntityDefsModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-09-30 15:36:02,194] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-09-30 15:36:02,196] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-09-30 15:36:02,197] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-09-30 15:36:02,200] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-09-30 15:36:02,201] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-09-30 15:36:02,201] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-09-30 15:36:02,202] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-09-30 15:36:02,203] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-09-30 15:36:02,203] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-09-30 15:36:02,204] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-09-30 15:36:02,205] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-09-30 15:36:02,205] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Food
 DEBUG root [2019-09-30 15:36:02,207] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FoodBase.cs
 DEBUG root [2019-09-30 15:36:02,208] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFoodBase.cs
 DEBUG root [2019-09-30 15:36:02,208] - ClientSDK::writeEntityModule(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Smash
 DEBUG root [2019-09-30 15:36:02,209] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/SmashBase.cs
 DEBUG root [2019-09-30 15:36:02,210] - ClientSDK::saveFile(): D:\Unity\BattleOfBalls\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallSmashBase.cs
  INFO root [2019-09-30 15:36:02,232] - Script::uninstall(): is successfully!
 DEBUG root [2019-09-30 15:36:02,232] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-09-30 15:36:02,533] - ThreadPool::destroy(): waiting for thread(2)[0x4d0420,0x4d0148,], try=1
 DEBUG root [2019-09-30 15:36:02,936] - TPThread::~TPThread(): 0x4d0420
 DEBUG root [2019-09-30 15:36:02,936] - TPThread::~TPThread(): 0x4d0148
 DEBUG root [2019-09-30 15:36:02,936] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-09-30 15:36:03,050] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-09-30 15:36:03,050] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-09-30 15:36:03,050] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-30 15:36:03,050] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-09-30 15:36:03,050] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-09-30 15:36:03,051] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-09-30 15:36:03,051] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-09-30 15:36:03,052] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-09-30 15:36:03,052] - tool(18446744073709551615) has shut down. ClientSDK=true
